일시,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
2017-08-03,57723,57174,55839,56354,58505,58360,58076,67612,66517,64956,62267,67484,69929,68651,63004,60714,63343,74486,75384,77064,73020,75105,63978,64521
2017-08-04,54683,55260,54955,57811,57410,56737,58469,67059,65172,67253,62301,68686,68928,68197,62153,62960,61450,73896,73225,73826,76481,73147,63701,62794
2017-08-05,48706,48487,48693,46956,45631,45232,50544,58677,56003,56818,52545,58187,58169,61237,52968,53068,50964,62789,64292,63523,66561,64040,50965,55052
2017-08-06,48426,46687,45874,49135,47168,47263,48102,57311,57406,57789,55014,60949,59264,61479,53255,53896,52869,65483,64751,65861,63020,63990,52282,53459
2017-08-07,57517,55473,55814,59309,55018,56888,58921,66191,66476,64217,62808,68063,67913,72158,65631,62553,60447,72447,72436,73614,73379,73813,61375,61888
2017-08-08,54545,56432,55955,59784,58672,58244,58153,64432,68547,69249,62193,68720,68828,67907,60903,63543,65243,73490,72081,72615,72537,74971,63020,60879
2017-08-09,56182,57826,57279,56309,56463,55805,60196,69637,69061,66275,62857,69988,69152,68824,63715,61721,60356,73036,73184,75447,73293,74072,65637,61981
2017-08-10,54637,57441,56988,55407,56936,57716,56056,71036,65396,66225,59896,69524,69924,67973,61465,63047,63598,75159,73040,71261,72727,73849,63555,63237
2017-08-11,57339,57541,57278,57226,56802,55269,56146,67529,67285,68893,61849,69495,70428,70099,62527,64026,62527,72772,73523,71762,73976,73769,62806,62441
2017-08-12,45088,47483,46731,47051,46327,44835,48297,56256,58720,56377,54200,60272,60045,59167,51410,53115,52201,66335,66709,63404,65680,66223,53682,55384
2017-08-13,44970,44625,49080,49505,49702,48525,49709,57423,59219,56511,52528,60053,58027,60708,53371,51833,52638,63328,64429,63229,67891,64305,55083,52054
2017-08-14,56589,57657,54859,53682,58586,55658,58548,66390,67506,66952,64673,67138,69681,67232,64170,64841,63226,74343,74056,74155,75951,73712,62111,62672
2017-08-15,56717,58106,59203,57714,59104,58192,57426,66630,64372,66224,58610,66631,69616,68378,62598,63346,64873,74658,74093,74838,74068,73889,64182,64356
2017-08-16,58370,57226,55629,53514,56253,55495,56294,65781,66230,67327,62496,68551,67332,70870,65062,63903,64065,76566,73346,73930,73243,74890,62910,63105
2017-08-17,58911,56859,57063,56363,55287,57400,56660,69930,67645,69895,62058,70800,69314,69616,64093,60713,64078,74376,73936,73374,70184,74886,65178,62941
2017-08-18,57540,55125,56385,58315,56310,58616,58932,67944,65851,71217,65241,65796,69815,70545,64801,61932,64434,75885,75601,73512,73791,73952,63711,63666
2017-08-19,46257,45812,47737,49258,45630,48036,45184,56474,56029,55922,52566,60553,61185,60346,51517,51667,51419,66980,65391,65424,63671,64601,54404,53318
2017-08-20,46469,48585,47682,48240,45303,45798,49361,54827,55627,56084,53705,60575,58216,60543,52673,52072,52798,66317,63224,62094,62918,66366,55706,52917
2017-08-21,58362,61017,58256,57348,57996,58326,56106,66797,67026,66056,63355,69070,72274,69043,62920,63122,61253,74421,73056,72854,76918,73910,61453,60278
2017-08-22,56102,57154,57587,55526,56695,55892,55376,67878,66152,68353,61475,69675,66331,69835,63046,64993,63468,73286,74791,73398,72109,74033,61351,64145
2017-08-23,57315,53721,56534,54416,57275,57459,56580,67260,67682,65277,64021,70063,68100,69446,63801,64845,61866,72626,72822,72598,74446,75092,63247,64591
2017-08-24,59155,57448,58381,54383,54107,59872,54636,65651,69072,67737,63521,67072,68905,65769,62928,62264,65938,73587,76099,74191,72792,71836,62967,62463
2017-08-25,58995,54688,54711,55218,56801,58720,57880,63290,63178,67519,61720,70455,70376,68260,62227,65745,63633,74059,74828,74040,73229,73187,63573,62805
2017-08-26,48218,49006,49041,46828,45456,45139,45420,59053,58072,58305,53013,61017,57800,60652,54881,52258,49811,62479,63942,63579,65507,67357,53017,53081
2017-08-27,48504,48040,44721,47567,46883,49924,46228,60063,56747,57734,53911,58783,58453,58525,56226,54030,52355,64341,65534,66842,64241,62959,54632,52457
2017-08-28,54456,55950,57861,55844,57933,57979,58011,67258,67432,68228,62073,67546,67432,68369,62735,62449,63016,73793,72718,73687,72393,73946,64082,64586
2017-08-29,56393,58687,57504,57912,55235,54326,56656,66446,65544,66597,63056,71795,69872,69545,63739,64824,65525,73827,77450,74683,75447,71218,61254,62143
2017-08-30,58033,57390,58290,57106,55251,58232,57398,65654,66371,69197,64051,67446,69472,68099,65438,63012,64827,71991,73562,74713,75635,70753,61878,62331
2017-08-31,57539,54149,58548,56709,57046,56975,57985,67225,66600,66738,64477,68963,68487,68638,60004,64175,63954,73005,75352,75352,72160,72510,63776,62113
2017-09-01,47948,47764,45973,48803,51186,47903,51479,59271,58725,58553,55428,58681,60791,61194,55507,53473,53583,60333,60436,65967,63353,66309,54587,53778
2017-09-02,41337,43095,42114,40000,40235,40000,41043,48302,53233,49971,48417,52648,51102,49682,47709,50408,43937,53106,55688,56355,54332,54770,48501,46340
2017-09-03,40000,40588,40584,40000,40000,42132,41564,50692,50849,52472,46649,51235,52125,51406,46874,47255,49539,55761,55835,54597,54275,57504,47312,46077
2017-09-04,48491,48888,50334,49934,47379,49449,48412,57842,59078,60706,55397,59444,60603,60622,52288,53614,56469,62209,63760,64787,66521,62104,54878,54817
2017-09-05,47723,48442,49642,50121,47161,49352,48271,56932,55754,59359,56032,59445,61433,61640,54966,54110,54838,64534,63095,62258,62139,63080,55557,56508
2017-09-06,49257,46430,48720,52842,49640,50637,50267,58012,57990,57685,56289,62452,59009,61144,55519,55099,58490,63600,63453,65112,64933,60351,53236,53639
2017-09-07,49597,48466,50436,47863,48470,49666,45445,58886,56800,58872,55997,61007,63180,58762,56244,55364,52765,61820,61958,66362,61688,63063,54759,54029
2017-09-08,49748,47187,50405,48334,46093,51911,50310,60463,59848,59748,54658,59227,62690,61479,54139,55201,53446,63350,64333,62085,64663,63090,55213,55262
2017-09-09,41112,40000,40000,41779,40714,40840,40922,49161,50979,50363,45097,54590,54688,54647,47580,49137,45792,55931,55312,56702,55367,56493,45134,46700
2017-09-10,42003,40457,42868,40105,43478,40235,40000,48399,49342,49357,45933,52761,52630,53952,46038,47048,45514,55982,53075,53173,57578,54057,45955,45332
2017-09-11,50238,47868,47842,49711,49327,48079,47378,59739,57760,58273,54455,59605,64077,59171,51283,54665,56868,63102,61135,62945,64257,62687,55246,52794
2017-09-12,49825,50155,45745,49524,48108,47917,49508,58856,59873,57339,54573,61656,57333,61829,53795,56518,53029,62248,63817,60684,63552,64871,54319,55835
2017-09-13,50521,47137,53495,49463,50009,49783,48913,61067,57601,59433,54490,64118,61633,60412,56656,55813,56090,63901,65038,65482,62524,63638,54346,54662
2017-09-14,52973,47599,48589,47164,49898,49622,49949,59616,57760,56648,57201,59746,62621,60339,53277,54837,55644,60980,64122,64405,61447,64380,53194,55032
2017-09-15,49255,51916,45569,48525,48888,48371,49949,58409,59731,60934,53665,60417,58680,59064,52546,57290,55990,65614,64202,65948,62505,64656,54729,54735
2017-09-16,40000,41203,40000,40495,40000,41296,40535,50047,49748,49318,47587,50524,55474,52685,47992,46846,47738,53837,54176,53296,55851,54034,48099,44420
2017-09-17,40348,40234,40659,41137,41343,40814,40000,48914,52758,52644,47299,53125,53615,51607,45081,48856,47049,54963,57361,55552,51370,52226,47491,46663
2017-09-18,50557,50541,49964,47878,46444,50186,48346,57512,59261,59430,55686,61718,60289,62844,54318,55386,55154,64455,62207,65378,62791,62945,57128,54203
2017-09-19,48043,49078,48309,48031,49814,49253,48108,59469,57863,58548,55819,62745,62239,62124,56430,54340,51848,61572,64623,60729,62209,64474,55274,56232
2017-09-20,51100,49160,48510,48955,50414,50912,50394,60206,60139,58955,55966,65010,63246,64126,54503,54362,54989,62797,60285,61377,59869,63099,57334,54377
2017-09-21,48118,49809,47118,48113,49410,46588,49353,59048,60625,59275,52793,60691,64033,58966,55093,54209,55841,60872,61563,64092,62044,63768,54914,55593
2017-09-22,52690,49078,48584,48198,50970,49108,48241,57880,58207,58840,53855,59842,61316,60258,56869,54717,54539,62895,61135,60824,64125,62605,57336,54877
2017-09-23,42897,40000,41998,40000,43165,41653,41155,51301,52626,51393,46832,53942,52357,55347,44109,46919,46598,51392,51746,53501,55545,51165,46725,47571
2017-09-24,40000,40992,40000,40486,40000,40639,40000,49217,50896,52073,47127,51192,53467,54918,48866,47165,44887,53901,53953,56255,51900,52892,46036,45995
2017-09-25,46756,47921,51424,49875,51158,46770,47493,59129,60295,59373,54489,60245,60511,62113,53445,54516,53641,64260,64476,64310,65186,62419,52900,55082
2017-09-26,50058,47747,48658,50139,51082,47603,48681,59115,60374,57141,55716,62532,60684,63584,55779,56029,54756,65585,63914,65179,61954,62339,54254,56078
2017-09-27,48216,47274,52428,50203,46319,49350,51797,59779,56218,58082,54879,58195,61606,61425,56567,54932,56647,63145,63501,64123,65193,61098,52511,56244
2017-09-28,49317,46205,49073,49418,49754,47982,50974,59584,58335,58111,55370,61253,57377,58904,51313,55655,54405,63719,64077,63361,60909,63544,52300,53870
2017-09-29,48576,50246,47830,49536,47255,46935,49583,60167,59343,60325,54132,61222,61963,59264,55718,54170,55334,64056,63593,62794,61410,62270,53760,56455
2017-09-30,42749,42889,40000,41423,41267,40176,41791,50341,50802,52259,48087,54311,52132,51962,45334,44028,47552,53251,54757,56022,55778,57438,44410,45697
2017-10-01,41236,40000,41908,42435,40000,42103,41242,48784,49759,48615,47871,52496,51192,51928,48720,46563,46598,56255,52400,54626,54344,56407,48794,47630
2017-10-02,50000,50257,47780,50420,44626,47790,50494,58336,58570,56677,52675,61744,62595,60618,54733,56218,51031,64262,63090,64711,64800,63279,56546,57638
2017-10-03,47099,48761,46963,48250,47815,50225,51017,58424,60471,59103,54695,60045,60507,59978,55641,54815,51154,62622,63093,66189,62951,62310,56253,54338
2017-10-04,48835,48305,47755,49089,47883,50899,46893,60742,61610,56809,53590,59673,60859,60474,53941,54625,56499,60933,65208,64107,64770,61635,55934,54048
2017-10-05,48203,51204,50373,49833,47124,50172,47619,60689,59555,58387,55697,61041,59872,62227,55649,54438,56709,61626,64221,63215,61427,63459,55337,51871
2017-10-06,50088,50809,49081,48688,50555,52571,48058,59162,59490,57895,59521,59356,58756,65182,53391,56244,56351,64451,62346,63831,61843,63221,51428,53918
2017-10-07,40729,40198,40807,42120,43480,41098,42131,52563,51900,50403,50001,54017,52687,51867,46068,47737,47474,54379,56096,55283,52937,53320,45074,47254
2017-10-08,40000,40323,40339,40000,40000,40000,42444,51234,52777,51436,46939,51694,53115,50305,47806,46589,46449,56775,53547,55385,53001,53381,45729,46770
2017-10-09,48844,51989,49201,47992,47673,48091,47197,59161,61025,59317,55388,60974,60415,61942,58911,55828,54624,64641,63363,63737,64362,62333,52199,55536
2017-10-10,49589,48243,48637,49189,50176,49565,48797,60150,59497,57911,56181,56807,62225,63533,55512,56298,55505,65612,63855,62244,64592,62878,55782,57946
2017-10-11,48107,47278,46313,47112,49476,47611,49429,56292,58963,60196,52687,62405,60831,60187,53934,54946,57720,61940,60356,63298,63742,64423,54617,57264
2017-10-12,48376,49632,49617,48619,49178,48485,49169,59606,60632,58376,54210,60652,62543,64112,53592,57165,53290,57875,63462,63952,60958,62873,57842,56133
2017-10-13,50639,48410,47839,49350,47970,50563,46650,59390,59883,59331,55711,61218,57680,62118,53226,56984,55037,63724,61162,62756,64309,62441,57673,57981
2017-10-14,40507,40000,44311,40710,40000,40000,40000,47743,51759,50017,49834,51903,53519,50866,47916,47825,46408,52945,56584,53920,57167,55973,46500,46824
2017-10-15,40399,40382,40000,41666,40000,40000,40000,49592,49128,52191,46785,51318,49391,53496,44026,46625,44543,51999,51615,53984,54112,53509,50966,45156
2017-10-16,47678,50089,48653,47765,49209,52897,49097,58277,58383,58160,55793,59738,60498,61334,53801,54771,54972,64926,61898,61353,61631,65650,54557,54059
2017-10-17,48461,52745,49715,49155,46547,49953,48223,58490,57545,57078,55995,60987,59576,59749,55066,53991,53052,65339,63585,64515,61282,60471,52910,54345
2017-10-18,49204,49562,51229,47581,48860,48353,48546,57490,59491,56691,54287,59336,59953,64536,54702,54752,56803,63722,60741,62653,60533,61650,55314,52781
2017-10-19,49146,50056,48004,50968,48279,50435,48537,58143,60434,57477,54694,60305,62598,60669,51450,52137,52635,62687,62205,61554,62368,64651,55837,54937
2017-10-20,49098,48699,52348,50368,50068,49557,47482,60301,57601,56764,56192,62754,58938,58974,56397,55519,54247,63244,63615,60518,60892,67438,55672,55197
2017-10-21,40409,40140,42719,40579,40000,40000,40000,49841,52840,50096,45827,55322,51295,53201,45567,47075,47902,54260,52706,55958,56205,53735,47756,49605
2017-10-22,40178,40272,41164,40000,42526,40000,40000,51607,51329,51411,46562,53205,53233,53979,48276,46545,45824,53220,56258,51365,52985,53428,46523,47774
2017-10-23,47844,50998,50866,47782,50347,50953,51471,59195,58761,57775,53442,57558,58733,59167,56754,54148,52285,64089,61856,62361,62036,63172,54563,56373
2017-10-24,44497,48194,50249,50896,49371,51897,46198,57856,57332,59122,56601,60765,60330,61594,56425,51584,54940,61004,64202,63400,63688,62368,56778,55378
2017-10-25,51763,49681,47304,50052,48430,46206,48757,57657,61569,58281,52760,63028,61449,63612,59386,56485,55114,63040,62586,63776,64197,60855,54624,56945
2017-10-26,50754,49610,51730,48941,49358,46283,51351,59532,58663,59190,56109,64669,62681,63087,57288,52114,54361,63404,62385,61869,61999,63243,57982,56781
2017-10-27,48958,49448,47636,47682,47102,50214,47458,60658,59111,59361,55392,59928,62365,61514,54630,55006,56201,61500,64433,60768,60908,60935,54619,55208
2017-10-28,42167,41515,40340,40159,40463,41008,41309,50382,50811,54323,45605,52720,53590,53212,46346,46699,50083,55181,58518,55640,54041,55368,44418,44120
2017-10-29,40380,40000,40771,43133,40010,40000,42502,49293,51149,50886,47372,50315,51986,52209,46352,46726,46189,53535,55163,56431,53143,53154,46035,46596
2017-10-30,49044,50078,50821,51694,46381,47714,50176,58121,59941,57106,54621,63098,60440,60976,55464,53750,54192,60943,61653,62413,64791,65688,53739,52442
2017-10-31,50382,51004,48743,51032,46742,47166,49958,56138,58639,57978,56065,61825,58712,57817,53699,55030,54398,64075,60212,62994,62407,61541,57785,54842
2017-11-01,49792,51216,49629,47966,51413,50929,49881,61230,60405,55206,54751,62830,63457,60151,53740,57673,54615,64092,63258,62494,61894,60757,55700,51196
2017-11-02,49563,49825,47755,48530,49965,50314,48976,59618,58218,58194,57594,62749,61140,59016,56339,56636,54008,63176,61908,64082,61835,62012,54519,54779
2017-11-03,49061,48405,49769,49580,49403,47686,50448,59910,59566,58194,55274,60989,58043,60469,52868,53233,54730,63812,60793,64667,62258,62226,55079,53453
2017-11-04,41033,40000,44235,41898,41166,42383,43175,50724,51670,50948,47500,53533,52498,49705,49430,45712,47256,55813,56106,55020,55200,52812,46410,44609
2017-11-05,42881,40000,43114,42551,40000,43298,41857,51610,49049,49819,46212,55705,49082,50943,45919,44978,47310,56185,56977,57083,56475,54872,48565,42049
2017-11-06,50146,50875,49283,47606,49286,51306,47245,58217,56265,54811,54015,60811,58754,59973,57466,55593,57215,62663,64103,62463,62377,60402,56060,57696
2017-11-07,46249,49768,47684,50632,48966,49092,51084,57912,57858,58065,53947,58681,64064,60465,54204,59129,57201,65026,62880,66116,61098,64232,53583,56371
2017-11-08,49111,49085,49225,49055,51028,47609,50335,59760,58527,59483,54102,59955,62481,60949,53809,55488,55474,61110,62757,65391,62659,60535,56838,55296
2017-11-09,47208,50204,48883,47379,49840,48324,51262,61447,59005,59507,54396,62254,64096,62641,55456,58086,55634,62049,63829,64823,64276,64375,55453,52597
2017-11-10,44535,46262,50261,49735,50411,51629,46710,59993,59292,61425,55035,58669,61817,60702,56055,55806,55355,61396,62766,65331,62342,63259,53949,55421
2017-11-11,40386,41453,43346,40000,40000,42750,40710,48863,49850,49078,44539,51974,52906,54285,47891,47712,45290,54579,57037,54766,55264,53823,48044,45354
2017-11-12,41550,41265,40000,40465,41817,40296,40000,51177,50618,52625,48649,54257,53581,53592,45692,46401,45071,53732,54730,53704,57048,53830,47813,45577
2017-11-13,45453,47754,48866,48982,48258,49470,50818,59281,58641,57586,55991,61677,64235,60800,55592,57000,59073,65423,63651,62229,61767,62406,57723,57620
2017-11-14,47553,46441,49962,48757,46258,50348,49283,55866,58019,58330,52599,61961,63952,62060,56399,56068,57067,62339,61628,60936,61697,63790,54553,54874
2017-11-15,50150,46784,48593,48736,48719,47875,46001,56410,61058,54814,55299,60936,63107,62212,57960,55147,53320,65018,61592,63352,61029,63507,53972,53455
2017-11-16,49935,49513,49156,49797,48591,49633,46369,60485,55711,57924,53871,60814,60819,61277,55304,54937,54304,61710,62518,64517,61953,61760,55787,52403
2017-11-17,48679,50033,48959,47687,48790,50088,47220,59516,60512,60420,53751,61199,60769,64470,56332,53108,55886,65473,61875,62607,63341,63341,54514,53755
2017-11-18,40119,40000,41554,41715,40000,41450,40598,50527,51629,51832,45403,52771,52624,52568,45017,45757,46976,57249,56875,56028,53763,53422,45108,44909
2017-11-19,41249,40576,40000,42444,40113,43058,41672,50235,51758,50131,46529,49344,51307,53503,48354,43407,48313,55461,53187,53282,54310,53454,45009,44173
2017-11-20,50971,49260,47666,49554,49232,46268,48434,60154,57562,57939,55648,61663,59249,63865,55042,55337,53025,61921,62126,60951,62001,62359,53533,55149
2017-11-21,50174,47852,49203,47375,49049,47812,48041,57588,56945,61505,53862,58151,59861,61560,55366,53923,54648,59872,64121,63342,62914,63607,54382,56202
2017-11-22,47667,46796,47452,50061,48619,48853,49614,59778,59747,59564,54338,59008,62661,62019,53296,55112,56048,65382,64012,61225,60741,61118,53971,54499
2017-11-23,48287,48088,47469,48932,51584,52044,49535,56535,58496,58512,55200,60247,62932,60873,54830,54513,55444,63657,64629,63027,64054,61893,54847,56032
2017-11-24,49884,48416,49330,51408,47612,50512,50801,58089,59302,60490,54131,59616,63112,61334,53291,55124,54298,64329,63152,61673,62952,62326,54941,56256
2017-11-25,41352,40000,40930,42359,41313,40000,41250,50399,49870,52127,46346,50593,53582,51214,48004,44444,45573,56792,53833,54169,54954,53338,46789,48818
